0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,4080,0,0,0,
0,3040,0,0,0,
0,1024,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,4080,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2688,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1296,0,0,0,
0,3936,0,0,0,
0,1392,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,1376,0,0,0,
0,4048,0,0,0,
0,1376,0,0,0,
0,1040,0,0,0,
0,3040,0,0,0,
0,2736,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2720,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1360,0,0,0,
0,4080,0,0,0,
0,1360,0,0,0,
0,1024,0,0,0,
0,3040,0,0,0,
0,2720,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
